"","Taxon_ID","Scientific_Name","Scientific_Name_Alt","Genus","Common_Name","Taxa_Group","Conservation_Listing","FFG_Status","Mass_g","home_range_km2","dispersal_km","stratum","stratum_aerial","stratum_arboreal_insessorial","stratum_aquatic","stratum_cryptic","stratum_fossorial","stratum_generalist","stratum_saxicolous","stratum_terrestrial","nesting","nest_burrow","nest_cave","nest_ground","nest_hollows","nest_supported","volant","hibernation_torpor","diet","diet_animals","diet_plants","diet_simple","diet_breadth_n","diet_carnivore","diet_herbivore","diet_invertivore","diet_infloresence","diet_omnivore","diet_granivore","litter_size_n","litters_per_year_n","max_longevity_d","n_offspring_year","biggest_patch_size","n_habitat_patches","patch_isolation","dominant_pyrome","pyrome_breadth","meanben_firefreq","future_fire_impact","fame_curve_shape","fame_lm_slope","cluster"
"12",12557,"Eulamprus quoyii","Eulamprus quoyii","Eulamprus","Eastern Water Skink","Reptiles","NotListed","NotListed",46.77351413,0.02,0.02,NA,"0","0","1",0,"0",0,"0","0",NA,NA,0,0,0,0,0,1,"Omnivore",0,0,"Omnivore",NA,0,0,NA,0,1,0,5.35,0.375,5475,4.5,83789.4375,1,1030.53175050029,"Arid Chenopod Shrubland Transition",6,-0.016433361821443,NA,NA,NA,6
"13",12580,"Tiliqua scincoides","Tiliqua scincoides","Tiliqua","Common Blue-tongued Lizard","Reptiles","NotListed","NotListed",1621.81,4,1,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Omnivore",0,0,"Omnivore",NA,0,0,NA,0,1,0,11,0.75,10950,8.25,8509414.5,7,709.631908036694,"Dry Temperate Forest",8,-0.136874218301657,NA,NA,NA,7
"14",12578,"Tiliqua nigrolutea","Tiliqua nigrolutea","Tiliqua","Blotched Blue-tongued Lizard","Reptiles","NotListed","NotListed",1445.44,4,1,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Omnivore",0,0,"Omnivore",NA,0,0,NA,0,1,0,7,0.375,6570,2.625,7789091.625,12,678.849568264401,"Dry Temperate Forest",5,0.759078516123539,6,NA,NA,7
"15",62430,"Liopholis whitii GROUP","Liopholis whitii","Liopholis","White's Skink","Reptiles","NotListed","NotListed",31.6227766,0.01,0.05,NA,"0","0","0",0,"0",0,"1","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,2.9,1,5037,2.9,7744561.875,13,670.475238735162,"Dry Temperate Forest",5,0.973008268143599,NA,NA,NA,8
"16",12583,"Tiliqua rugosa","Tiliqua rugosa","Tiliqua","Stumpy-tailed Lizard","Reptiles","NotListed","NotListed",1230.269,4,1,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Herbivore",0,1,"Herbivore",NA,0,1,NA,1,0,1,2.05,1,12775,2.05,4826977.3125,6,727.276079214997,"Dry Temperate Forest",8,0.723323175778761,2.42241379310345,NA,NA,7
"17",12160,"Delma inornata","Delma inornata","Delma","Olive Legless Lizard","Reptiles","NotListed","NotListed",7.413102413,0.1,0.1,NA,"0","0","0",1,"0",0,"0","0",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,2,1.5,1825,3.8,4249578.9375,4,779.11709893813,"Temperate Cropping Zone",7,0.632731147916123,NA,NA,NA,9
"18",12588,"Ramphotyphlops bituberculatus","Anilios bituberculatus","Ramphotyphlops","Peters's Blind Snake","Reptiles","NotListed","NotListed",61.13836396,0.1,0.1,NA,"0","0","0",0,"1",0,"0","0",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,5.8,1,4380,19.1,3244379.0625,3,766.057381126905,"Dry Cropping Zone",7,0.863125781698344,0.184210526315789,NA,NA,10
"19",12724,"Parasuta nigriceps","Suta nigriceps","Parasuta","Mitchell's Short-tailed Snake","Reptiles","NotListed","NotListed",70.86646866,0.5,0.5,NA,"0","1","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,4.2,2,4380,6.723,1993622.625,8,806.510440525832,"Dry Cropping Zone",7,0.658509623364921,NA,NA,NA,5
"20",12727,"Parasuta flagellum","Suta flagellum","Parasuta","Little Whip Snake","Reptiles","NotListed","NotListed",36.92177072,0.5,0.5,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,NA,0,0,"Carnivore",NA,NA,NA,NA,NA,1,NA,3.75,1.5,5475,4,3972047.625,4,753.102794056284,"Dry Temperate Forest",5,0.565394770106255,NA,NA,NA,2
"21",12154,"Delma australis","Delma australis","Delma","Southern Legless Lizard","Reptiles","NotListed","NotListed",4.570881896,0.1,0.1,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Omnivore",0,0,"Omnivore",NA,0,0,NA,0,1,0,2,1.5,730,3.75,1740269.8125,2,696.571086058606,"Dry Temperate Forest",6,1.60439519538932,3,NA,NA,1
"22",12586,"Ramphotyphlops bicolor","Anilios bicolor","Ramphotyphlops","West Australian Dark-spined Blind Snake","Reptiles","NotListed","NotListed",47.38704517,0.1,0.1,NA,"0","0","0",0,"1",0,"0","0",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,5.35,1,14600,4.5,841671,5,754.411560491437,"Dry Temperate Forest",6,0.881608936894049,1,NA,NA,10
"23",12167,"Delma butleri","Delma butleri","Delma","Butler's Legless Lizard","Reptiles","NotListed","NotListed",5.754399373,0.1,0.1,NA,"0","1","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,2,1.5,2482,3.8,751776.1875,4,759.647837131897,"Dry Cropping Zone",5,1.72930924907339,-2.31746031746032,NA,NA,5
"24",12143,"Aprasia inaurita","Aprasia inaurita","Aprasia","Pink-nosed Worm-Lizard","Reptiles","NotListed","NotListed",7.762471166,0.02,0.05,NA,"0","0","0",0,"1",0,"0","0",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,2,1.5,14600,1.5,581387.625,3,1005.09194803059,"Dry Temperate Forest",5,2.40586243076095,NA,NA,NA,10
"25",12413,"Liopholis inornata","Liopholis inornata","Liopholis","Desert Skink","Reptiles","NotListed","NotListed",12.88249552,0.02,0.1,NA,"0","0","0",0,"1",0,"0","1",NA,NA,0,0,0,0,0,1,"Omnivore",0,0,"Omnivore",NA,0,0,NA,0,1,0,2.5,2,3650,5,553918.5,5,902.215453662766,"Dry Temperate Forest",5,1.302714653026,2,NA,NA,11
"26",12599,"Ramphotyphlops nigrescens","Anilios nigrescens","Ramphotyphlops","Gray's Blind Snake","Reptiles","NotListed","NotListed",403.27495,0.1,0.1,NA,"0","0","0",0,"1",0,"0","0",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,14.1,2.5,4380,7.805,420749.4375,5,784.914582115859,"Dry Temperate Forest",4,1.03872977331683,-0.256410256410256,NA,NA,10
"27",12726,"Parasuta dwyeri","Suta dwyeri","Parasuta","Dwyer's Snake","Reptiles","NotListed","NotListed",73.79213231,0.5,0.5,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,NA,0,0,"Omnivore",NA,NA,NA,NA,NA,1,NA,4.3,1.5,6570,2.625,144964.6875,7,660.859702611653,"Dry Temperate Forest",3,0.863125781698344,NA,NA,NA,1
"28",12433,"Liopholis montana","Liopholis montana","Liopholis","Mountain Skink","Reptiles","Australia","Endangered",30.1995172,0.01,0.05,NA,"0","0","0",0,"1",0,"1","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,4,2,2190,3.8,25039.125,2,1042.46800910179,"Wet Temperate Forest",1,0.85811946711671,-1,NA,NA,12
"29",12579,"Tiliqua occipitalis","Tiliqua occipitalis","Tiliqua","Western Blue-tongued Lizard","Reptiles","NotListed","NotListed",912.0108,4,1,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Omnivore",0,0,"Omnivore",NA,0,0,NA,0,1,0,5,0.75,2701,3.75,2991178.125,3,1061.61084803655,"Dry Cropping Zone",8,1.48476577871273,2.29559748427673,NA,NA,1
"30",12603,"Ramphotyphlops proximus","Anilios proximus","Ramphotyphlops","Woodland Blind Snake","Reptiles","NotListed","NotListed",403.27495,0.1,0.1,NA,"0","0","0",0,"1",0,"0","0",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,13.2,2,5475,9,3324300.75,2,722.847033511984,"Temperate Cropping Zone",4,0.659553257357883,-6.87628865979381,NA,NA,10
"31",12993,"Pseudemoia pagenstecheri (Volcanic Plains)","Pseudemoia pagenstecheri","Pseudemoia","Tussock Skink","Reptiles","Victoria","Endangered",6.456542,0.04,0.05,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,6.55,1.5,1825,4.05,2221951.5,7,816.767108619985,"Dry Temperate Forest",5,0.0387297733168306,NA,NA,NA,2
"32",12683,"Pseudemoia rawlinsoni","Pseudemoia rawlinsoni","Pseudemoia","Glossy Grass Skink","Reptiles","Victoria","Endangered",4.897788,0.04,0.05,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,NA,0,0,"Carnivore",NA,NA,NA,NA,NA,1,NA,5.3,2,2920,6.7,2163935.25,3,650.349492979803,"Dry Temperate Forest",4,0.920733936689551,NA,NA,NA,2
"33",19008,"Ctenotus olympicus","Ctenotus olympicus","Ctenotus","Saltbush Striped Skink","Reptiles","Victoria","Critically Endangered",8.511380382,0.05,0.1,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,3.5,1,2555,2.775,162435.375,5,618.397671885114,"Arid Chenopod Shrubland Transition",4,NA,NA,NA,NA,3
"34",12475,"Lerista bougainvillii","Lerista bougainvillii","Lerista","Bougainville's Skink","Reptiles","NotListed","NotListed",8.128305162,0.03,0.04,NA,"0","0","0",0,"1",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,2.615,2,730,6.7,2193636.9375,25,738.5058447837,"Dry Temperate Forest",8,0.589295939025357,-4.65217391304348,NA,NA,13
"35",62938,"Egernia saxatilis intermedia","Egernia saxatilis","Egernia","Black Rock Skink","Reptiles","NotListed","NotListed",56.23413252,0.05,0.05,NA,"0","1","0",0,"0",0,"1","0",NA,NA,0,0,0,0,0,1,"Omnivore",0,0,"Omnivore",NA,0,0,NA,0,1,0,2,2.5,2920,5.75,4572500.625,14,789.956215123856,"Wet Temperate Forest",5,1.21493371193489,2.28582202111614,NA,NA,4
"36",12526,"Morethia boulengeri","Morethia boulengeri","Morethia","Boulenger's Skink","Reptiles","NotListed","NotListed",3.467368505,0.04,0.05,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,3,1,1460,4.2,7423194.375,6,660.167964569369,"Temperate Cropping Zone",8,0.538729773316831,NA,NA,NA,9
"37",12194,"Amphibolurus muricatus","Amphibolurus muricatus","Amphibolurus","Tree Dragon","Reptiles","NotListed","NotListed",66.0693448,0.2,0.2,NA,"0","1","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,5.546875,2.5,1460,13.8671875,4052247.75,17,727.372752550778,"Wet Temperate Forest",5,0.612533992498451,NA,NA,NA,5
"38",12077,"Diplodactylus vittatus","Diplodactylus vittatus","Diplodactylus","Wood Gecko","Reptiles","NotListed","NotListed",4.168693835,0.02,0.07,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,2,1.5,1095,5.75,951532.3125,22,734.080570832834,"Dry Temperate Forest",7,1.55394166861975,-0.628205128205129,NA,NA,2
"39",12283,"Varanus varius","Varanus varius","Varanus","Lace Monitor","Reptiles","Victoria","Endangered",10715.19,65,5,NA,"0","1","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,7.55,2,8030,15.1,7717831.875,12,681.915673109328,"Dry Temperate Forest",7,0.96875164501438,3.11774294670846,NA,NA,14
"40",12182,"Rankinia diemensis","Rankinia diemensis","Rankinia","Mountain Dragon","Reptiles","NotListed","NotListed",19.498446,4.87772727272727,0.561363636363636,NA,"0","1","0",0,"0",0,"1","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,5.4,1.5,3650,8.1,3204385.3125,13,731.49079536757,"Wet Temperate Forest",4,1.80764825841347,NA,NA,NA,8
"41",12271,"Varanus gouldii","Varanus gouldii","Varanus","Sand Goanna","Reptiles","NotListed","NotListed",6918.31,9,1,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,7.805,1,6679.5,7.805,981598.5,14,819.25216432517,"Dry Temperate Forest",7,1.40270102472974,NA,NA,NA,7
"42",12408,"Egernia cunninghami","Egernia cunninghami","Egernia","Cunningham's Skink","Reptiles","NotListed","NotListed",446.6835922,0.03,0.05,NA,"0","0","0",0,"0",0,"1","0",NA,NA,0,0,0,0,0,1,"Herbivore",0,1,"Herbivore",NA,0,1,NA,1,0,1,4.4,1,14600,4.4,3894439.5,3,709.734543254751,"Dry Temperate Forest",5,NA,NA,NA,NA,4
"43",12529,"Morethia obscura","Morethia obscura","Morethia","Obscure Skink","Reptiles","NotListed","NotListed",3.311311215,0.04,0.05,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,4,2,5475,6.7,853557.75,9,795.345605259148,"Dry Temperate Forest",6,1.80298650711918,NA,NA,NA,2
"44",12109,"Diplodactylus damaeus","Lucasium damaeum","Diplodactylus","Beaded Gecko","Reptiles","NotListed","NotListed",4.265795188,0.5,0.1,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,2,2,2482,4,1933282.6875,1,662.948760011979,"Dry Cropping Zone",5,1.22328979494601,0.291304347826087,NA,NA,15
"45",19000,"Amphibolurus nobbi","Diporiphora nobbi","Amphibolurus","Nobbi Dragon","Reptiles","NotListed","NotListed",19.498446,0.5,0.5,NA,"0","1","0",0,"0",0,"1","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,6,1.5,1168,9,679782.375,3,718.152778040314,"Dry Temperate Forest",5,0.856455746227494,-0.622950819672131,NA,NA,8
"46",12429,"Egernia striolata","Egernia striolata","Egernia","Tree Skink","Reptiles","NotListed","NotListed",38.01893963,0.05,0.05,NA,"0","1","0",0,"0",0,"1","0",NA,NA,0,0,0,0,0,1,"Omnivore",0,0,"Omnivore",NA,0,0,NA,0,1,0,3.8,1,5475,3.8,878024.8125,9,868.980981677376,"Temperate Cropping Zone",7,1.92073393668955,7,NA,NA,4
"47",12499,"Lerista punctatovittata","Lerista punctatovittata","Lerista","Spotted Burrowing Skink","Reptiles","NotListed","NotListed",6.165950019,0.03,0.05,NA,"0","0","0",0,"1",0,"0","0",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,2.15,1,876,1.5,1075067.4375,3,783.4691095917,"Dry Cropping Zone",6,0.923372351739593,1,NA,NA,10
"48",12209,"Amphibolurus norrisi","Amphibolurus norrisi","Amphibolurus","Norris's Dragon","Reptiles","NotListed","NotListed",54.95408739,0.2,0.2,NA,"0","1","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Omnivore",0,0,"Omnivore",NA,0,0,NA,0,1,0,4.8,1.5,2555,7.2,712263.375,4,853.385900712927,"Dry Temperate Forest",7,1.41893576893733,NA,NA,NA,1
"49",12076,"Diplodactylus tessellatus","Diplodactylus tessellatus","Diplodactylus","Tessellated Gecko","Reptiles","NotListed","NotListed",4.073802778,0.02,0.07,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,2,1,1095,1.765,996558.1875,11,815.072074762069,"Dry Cropping Zone",6,0.00215637777945915,NA,NA,NA,15
"50",63941,"Rankinia diemensis (Grampians)","Rankinia diemensis","Rankinia","Mountain Dragon Grampians form","Reptiles","Victoria","Critically Endangered",19.498446,0.926818181818182,0.314090909090909,NA,"0","1","0",0,"0",0,"1","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,5.4,1.5,3650,8.1,2136.375,0,908.531798469739,"Temperate Cropping Zone",2,1.63175314721288,NA,NA,NA,8
"51",12699,"Pseudonaja textilis","Pseudonaja textilis","Pseudonaja","Eastern Brown Snake","Reptiles","NotListed","NotListed",1683.493303,5,2,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,NA,0,0,"Carnivore",NA,NA,NA,NA,NA,1,NA,16,1,5475,8.1,15481828.6875,3,663.073809854219,"Dry Temperate Forest",8,0.414669443811231,NA,NA,NA,7
"52",12451,"Lampropholis guichenoti","Lampropholis guichenoti","Lampropholis","Garden Skink","Reptiles","NotListed","NotListed",2.630267992,0.04,0.05,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,2.8,1.5,1825,4.2,6878919.9375,14,753.696645773962,"Wet Temperate Forest",8,-0.147704398145365,NA,NA,NA,9
"53",12682,"Acritoscincus duperreyi","Acritoscincus duperreyi","Acritoscincus","Eastern Three-lined Skink","Reptiles","NotListed","NotListed",6.165950019,0.02,0.05,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,5.3,1,4964,5.3,4475710.6875,14,618.12901576468,"Dry Temperate Forest",5,0.597423095557526,NA,NA,NA,2
"54",12973,"Austrelaps superbus","Austrelaps superbus","Austrelaps","Lowland Copperhead","Reptiles","NotListed","NotListed",905.087473,5,2,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,NA,0,0,"Omnivore",NA,NA,NA,NA,NA,1,NA,15,1,4745,15,6433607.25,3,654.542272769317,"Dry Temperate Forest",4,0.53872977331683,2.96153846153846,NA,NA,7
"55",12450,"Lampropholis delicata","Lampropholis delicata","Lampropholis","Delicate Skink","Reptiles","NotListed","NotListed",3.090295433,0.04,0.05,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,3.35,2,1022,6.7,4721054.625,8,638.407000966911,"Wet Temperate Forest",5,3.28016978453434,NA,NA,NA,3
"56",12177,"Pogona barbata","Pogona barbata","Pogona","Bearded Dragon","Reptiles","Victoria","Vulnerable",691.8309709,0.3,0.1,NA,"0","1","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Omnivore",0,0,"Omnivore",NA,0,0,NA,0,1,0,16.75,2,4745,33.5,4409721,7,650.684609379753,"Temperate Cropping Zone",8,0.947160775351581,-0.113924050632912,NA,NA,16
"57",12665,"Drysdalia coronoides","Drysdalia coronoides","Drysdalia","White-lipped Snake","Reptiles","NotListed","NotListed",36.92177072,0.5,0.5,NA,"0","0","0",0,"1",0,"0","1",NA,NA,0,0,0,0,0,1,NA,0,0,"Omnivore",NA,NA,NA,NA,NA,1,NA,5.1,1,4745,8.25,6381853.3125,7,699.494570670908,"Dry Temperate Forest",4,NA,NA,NA,NA,11
"58",12458,"Niveoscincus coventryi","Carinascincus coventryi","Niveoscincus","Coventry's Skink","Reptiles","NotListed","NotListed",2.951209,0.04,0.05,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,2.55,1,1095,4.4,3320468.4375,8,758.962420890459,"Wet Temperate Forest",4,1.88186098584191,NA,NA,NA,3
"59",12972,"Austrelaps ramsayi","Austrelaps ramsayi","Austrelaps","Highland Copperhead","Reptiles","NotListed","NotListed",317.4184693,5,2,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,NA,0,0,"Omnivore",NA,NA,NA,NA,NA,1,NA,14.6,0.75,4015,3.8,3899876.625,3,677.00050744674,"Wet Temperate Forest",4,1.37118008611507,4.40243902439024,NA,NA,7
"60",12441,"Hemiergis decresiensis","Hemiergis decresiensis","Hemiergis","Three-toed Skink","Reptiles","NotListed","NotListed",3.01995172,0.01,0.03,NA,"0","0","0",0,"1",0,"0","0",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,4.5,1,876,4.5,1228359.9375,13,691.941775193874,"Wet Temperate Forest",4,0.991515771615994,NA,NA,NA,10
"61",12204,"Pogona vitticeps","Pogona vitticeps","Pogona","Central Bearded Dragon","Reptiles","NotListed","NotListed",575.4399373,0.3,0.1,NA,"0","1","0",0,"0",0,"1","0",NA,NA,0,0,0,0,0,1,"Omnivore",0,0,"Omnivore",NA,0,0,NA,0,1,0,20.75,3.5,6570,72.625,2930367.375,2,775.883823373685,"Dry Cropping Zone",6,0.363684938197901,NA,NA,NA,16
"62",12174,"Pygopus lepidopodus","Pygopus lepidopodus","Pygopus","Common Scaly-foot","Reptiles","NotListed","NotListed",19.95262315,0.1,0.1,NA,"0","0","0",0,"1",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,2,2,2190,2.775,905094,19,809.342857988315,"Dry Temperate Forest",8,1.37631176645812,NA,NA,NA,13
"63",12199,"Ctenophorus pictus","Ctenophorus pictus","Ctenophorus","Painted Dragon","Reptiles","NotListed","NotListed",13.48962883,0.1,0.2,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,3.2,3.5,730,6.9475,2082196.125,4,751.880605175821,"Dry Temperate Forest",7,1.43107975837046,-1.16666666666667,NA,NA,2
"64",12185,"Ctenophorus fordi","Ctenophorus fordi","Ctenophorus","Mallee Dragon","Reptiles","NotListed","NotListed",6.165950019,0.05,0.1,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,2.3,2.5,730,5.75,739180.6875,2,778.331999886885,"Dry Temperate Forest",6,0.633255906916613,NA,NA,NA,2
"65",12698,"Pseudonaja aspidorhyncha","Pseudonaja aspidorhyncha","Pseudonaja","Patch-nosed Brown Snake","Reptiles","NotListed","NotListed",474.5277875,5,2,NA,"0","0","0",0,"0",0,"0","1",NA,NA,0,0,0,0,0,1,NA,0,0,"Herbivore",NA,NA,NA,NA,NA,0,NA,5.8,1,3650,24,1390840.875,3,884.516329990454,"Dry Cropping Zone",7,0.784888412274553,-0.692913385826772,NA,NA,7
"66",12462,"Niveoscincus metallicus","Carinascincus metallicus","Niveoscincus","Metallic Skink","Reptiles","NotListed","NotListed",7.079458,0.04,0.05,NA,"0","0","0",0,"0",0,"1","1",NA,NA,0,0,0,0,0,1,"Carnivore",1,0,"Carnivore",NA,1,0,NA,0,0,0,3.8,2,2190,1.5,1024655.0625,4,792.979436260463,"Dry Temperate Forest",4,1.03872977331683,NA,NA,NA,8
