"","Taxon_ID","Scientific_Name","Scientific_Name_Alt","Genus","Common_Name","Taxa_Group","Conservation_Listing","FFG_Status","Mass_g","home_range_km2","dispersal_km","stratum","stratum_aerial","stratum_arboreal_insessorial","stratum_aquatic","stratum_cryptic","stratum_fossorial","stratum_generalist","stratum_saxicolous","stratum_terrestrial","nesting","nest_burrow","nest_cave","nest_ground","nest_hollows","nest_branch","volant","hibernation_torpor","diet","diet_breadth_n","diet_carnivore","diet_herbivore","diet_invertivore","diet_infloresence","diet_omnivore","diet_granivore","litter_size_n","litters_per_year_n","max_longevity_d","n_offspring_year","biggest_patch_size","n_habitat_patches","patch_isolation","dominant_pyrome","pyrome_breadth","meanben_firefreq","future_fire_impact","fame_lm_slope","smp_cluster","fame_cluster"
"65",10212,"Spatula rhynchotis","Spatula rhynchotis","Spatula","Australasian Shoveler","Birds","Victoria","Vulnerable",639,NA,NA,"Aquatic","0","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4,1,5596.66666545,4,637419.375,17,858.395975731356,"1",8,0.25,NA,NA,"28","22"
"66",10593,"Phylidonyris melanops","Gliciphila melanops","Phylidonyris","Tawny-crowned Honeyeater","Birds","NotListed","NotListed",18.2,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Infloresence",NA,"1","1","0","1","0","0",2,2,4197.5,2.5,1955972.8125,18,798.774821763717,"1",8,0.833333333333333,NA,-0.00047558023066293,"4","4"
"67",10633,"Manorina melanophrys","Manorina melanophrys","Manorina","Bell Miner","Birds","NotListed","NotListed",30.4,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2,2,4684.16666545,4.9,2185693.875,6,776.265895757673,"4",7,0,NA,-5.73491644024334e-05,"51","1"
"68",10635,"Manorina flavigula","Manorina flavigula","Manorina","Yellow-throated Miner","Birds","NotListed","NotListed",55.9,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.925,1.5,3467.5,4.9,3291521.0625,3,714.238820972401,"14",7,0,NA,0.000538112275281942,"11","9"
"69",10630,"Phylidonyris pyrrhoptera","Phylidonyris pyrrhopterus","Phylidonyris","Crescent Honeyeater","Birds","NotListed","NotListed",16.3,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",2.26,1,3619.583333455,5.4,854453.8125,9,795.209194659905,"4",4,0,NA,0.000284965200511968,"30","33"
"70",10500,"Calamanthus fuliginosus","Calamanthus fuliginosus","Calamanthus","Striated Fieldwren","Birds","NotListed","NotListed",20.8,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3.25,2,2524.583333455,6,5291983.125,4,669.418146678163,"1",5,2,NA,NA,"31","25"
"71",10499,"Calamanthus cautus","Calamanthus cautus","Calamanthus","Shy Heathwren","Birds","NotListed","NotListed",15.2,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.7,2,1977.083333455,2.635,788357.8125,7,882.141487475865,"1",6,1.125,4.66666666666667,5.24096743870965e-18,"32","25"
"72",10429,"Coracina tenuirostris","Edolisoma tenuirostre","Coracina","Common Cicadabird","Birds","NotListed","NotListed",60.9,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",1,2.5,2737.5,7,3827285.4375,7,765.115683571994,"4",4,NA,NA,0.000711466669148033,"21","16"
"73",10099,"Phalacrocorax varius","Phalacrocorax varius","Phalacrocorax","Pied Cormorant","Birds","NotListed","NotListed",1940.7,NA,NA,"Aquatic","0","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",3.32,1,5596.66666545,3.32,154396.125,13,1095.59534181527,"1",7,0,NA,NA,"12","10"
"74",10532,"Malurus splendens","Malurus splendens","Malurus","Splendid Fairy-wren","Birds","NotListed","NotListed",9.4,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3,1,2159.583333455,9.625,849436.875,2,767.385538198102,"14",6,1.2,NA,-1.20077678083079e-05,"33","5"
"75",10691,"Corvus bennetti","Corvus bennetti","Corvus","Little Crow","Birds","NotListed","NotListed",389,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",4.95,1,7665,5.4,1702832.625,2,721.859907508895,"14",6,0.6,NA,NA,"33","34"
"76",10536,"Malurus lamberti","Malurus lamberti","Malurus","Variegated Fairy-wren","Birds","NotListed","NotListed",8,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3.5,2.5,3467.5,9.625,4561687.125,5,653.845923918939,"14",8,NA,NA,-7.70920901268398e-07,"6","9"
"77",10535,"Malurus leucopterus","Malurus leucopterus","Malurus","White-winged Fairy-wren","Birds","NotListed","NotListed",7.4,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3.5,2.5,1946.666666545,11,801221.625,10,903.418214184563,"14",6,1,NA,NA,"6","5"
"78",10502,"Calamanthus campestris","Calamanthus campestris","Calamanthus","Rufous Fieldwren","Birds","NotListed","NotListed",13.9,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3.25,2.5,1977.083333455,1,116751.375,9,766.549932186063,"1",7,1.66666666666667,5,4.96555142533083e-18,"32","25"
"79",10098,"Phalacrocorax fuscescens","Phalacrocorax fuscescens","Phalacrocorax","Black-faced Cormorant","Birds","NotListed","NotListed",1515,NA,NA,"Aquatic","0","0","1","0","0",0,"0","0","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",2,1,3254.583333455,2,46023.1875,1,770.370873578461,"1",3,NA,NA,NA,"14","12"
"80",10269,"Cacatua galerita","Cacatua galerita","Cacatua","Sulphur-crested Cockatoo","Birds","NotListed","NotListed",720.4,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Omnivore",NA,"1","1","0","1","1","0",2.5,1,43800,2.5,11961933.1875,9,677.162750765412,"1",8,NA,NA,0.000386773939199111,"34","26"
"81",10705,"Cracticus tibicen","Gymnorhina tibicen","Cracticus","Australian Magpie","Birds","NotListed","NotListed",284.9,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",4,1,7665,4,14875877.8125,4,704.01214174355,"1",8,0,NA,7.11851518991821e-06,"15","14"
"82",10342,"Chrysococcyx basalis","Chalcites basalis","Chrysococcyx","Horsfield's Bronze-Cuckoo","Birds","NotListed","NotListed",23.1,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Brood_Parasite","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2,1,4745,5,14506639.3125,5,715.904599824527,"1",8,0,-2,0.000467482994938034,"15","14"
"83",10364,"Rhipidura leucophrys","Rhipidura leucophrys","Rhipidura","Willie Wagtail","Birds","NotListed","NotListed",27.4,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.8,1.75,3102.5,2.91,13228854.1875,8,673.395942594273,"1",8,1,NA,0.000319528691985583,"17","6"
"84",10702,"Cracticus torquatus","Cracticus torquatus","Cracticus","Grey Butcherbird","Birds","NotListed","NotListed",82.9,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",3.9,1.5,2889.583333455,7.225324676,12982199.0625,8,724.771158528432,"1",8,1,NA,0.000422576820209592,"2","2"
"85",10337,"Cacomantis pallidus","Heteroscenes pallidus","Cacomantis","Pallid Cuckoo","Birds","NotListed","NotListed",87.7,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Brood_Parasite","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.5,1.75,2889.583333455,4.9,13245079.5,6,653.889788538144,"1",8,NA,NA,0.000464792310269097,"17","6"
"86",10638,"Anthochaera carunculata","Anthochaera carunculata","Anthochaera","Red Wattlebird","Birds","NotListed","NotListed",106.1,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Infloresence",NA,"1","1","0","1","0","0",2,2.5,7665,2.799843628,13569975.5625,4,727.645844068955,"1",8,0,NA,-9.26848514116598e-05,"17","19"
"87",10578,"Melithreptus lunatus","Melithreptus lunatus","Melithreptus","White-naped Honeyeater","Birds","NotListed","NotListed",14,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.535,2,4015,5,8163802.6875,12,759.031220617792,"4",8,0.2,-0.5,-5.56439088445806e-05,"1","1"
"88",10338,"Cacomantis flabelliformis","Cacomantis flabelliformis","Cacomantis","Fan-tailed Cuckoo","Birds","NotListed","NotListed",49.8,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Brood_Parasite","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",1,2,2281.25,8.75,9939565.6875,17,709.472867842593,"1",8,1,NA,0.000221705985132753,"18","3"
"89",10361,"Rhipidura albiscapa","Rhipidura albiscapa","Rhipidura","Grey Fantail","Birds","NotListed","NotListed",8.6,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.2,2,3832.5,5,8458409.8125,15,665.309703565684,"1",8,0.666666666666667,NA,2.29692002245214e-05,"3","3"
"90",10271,"Cacatua sanguinea","Cacatua sanguinea","Cacatua","Little Corella","Birds","NotListed","NotListed",523.7,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Hollows","0","0","0","1","0","1","0","Carnivore",NA,"1","1","0","1","0","1",2.6,1.5,17118.5,4.5,11446677,8,682.269167713231,"1",8,NA,NA,0.000292252577511443,"16","27"
"91",10272,"Cacatua tenuirostris","Cacatua tenuirostris","Cacatua","Long-billed Corella","Birds","NotListed","NotListed",566.6,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Hollows","0","0","0","1","0","1","0","Infloresence",NA,"1","1","0","1","0","1",2.7,1,15695,4.24,11092443.75,8,754.493072047869,"1",8,0.5,NA,0.000292252577511443,"16","27"
"92",10221,"Accipiter fasciatus","Accipiter fasciatus","Accipiter","Brown Goshawk","Birds","NotListed","NotListed",358.7,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Branch","0","0","0","0","1","1","0","Vertivore",NA,"1","1","0","1","0","0",3,2.5,14600,2.799843628,11407999.5,7,730.155786444929,"1",8,0,NA,0.000420863885063451,"17","19"
"93",10249,"Tyto javanica","Tyto alba","Tyto","Pacific Barn Owl","Birds","NotListed","NotListed",403.3,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Vertivore",NA,"1","1","0","1","0","0",5.15,1.75,12410,9.0125,17117487,3,622.122880088115,"1",8,0.5,-2,0.000681531944392742,"35","27"
"94",10448,"Epthianura albifrons","Epthianura albifrons","Epthianura","White-fronted Chat","Birds","NotListed","NotListed",13.3,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3,2.5,4745,4,14046291,3,628.494663255254,"1",8,0.333333333333333,NA,NA,"17","6"
"95",10344,"Chrysococcyx lucidus","Chalcites lucidus","Chrysococcyx","Shining Bronze-Cuckoo","Birds","NotListed","NotListed",24.4,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Brood_Parasite","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.4,2,3832.5,8.75,9101195.4375,14,735.658701531486,"1",8,1.25,NA,0.00057623159585045,"3","3"
"96",10188,"Egretta novaehollandiae","Egretta novaehollandiae","Egretta","White-faced Heron","Birds","NotListed","NotListed",558.6,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4.5,1,10439,3.935,10457034.1875,11,712.882161875084,"1",8,NA,NA,NA,"26","23"
"97",10258,"Glossopsitta concinna","Glossopsitta concinna","Glossopsitta","Musk Lorikeet","Birds","NotListed","NotListed",70.5,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Omnivore",NA,"1","1","0","1","1","0",2,1,4197.5,5,7228085.625,10,743.933580426196,"1",8,1,NA,0.000150048541242789,"36","28"
"98",10369,"Myiagra inquieta","Myiagra inquieta","Myiagra","Restless Flycatcher","Birds","NotListed","NotListed",20.9,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.8,2,1946.666666545,3,13163780.8125,2,719.440666943086,"1",8,1,NA,0.000547331143534209,"17","6"
"99",10222,"Accipiter cirrhocephalus","Accipiter cirrocephalus","Accipiter","Collared Sparrowhawk","Birds","NotListed","NotListed",165.7,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Branch","0","0","0","0","1","1","0","Vertivore",NA,"1","1","0","1","0","0",3.25,1,8760,4,10034512.875,9,705.523673431183,"1",8,0.8,-1,0.000377638459820595,"20","24"
"100",10583,"Melithreptus brevirostris","Melithreptus brevirostris","Melithreptus","Brown-headed Honeyeater","Birds","NotListed","NotListed",12.6,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",3,2.5,2737.5,7.875,9532591.3125,5,723.243152788179,"1",8,0.666666666666667,NA,1.12964562983328e-05,"18","2"
"101",10009,"Coturnix pectoralis","Coturnix pectoralis","Coturnix","Stubble Quail","Birds","NotListed","NotListed",101.9,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Vertivore",NA,"1","1","0","1","0","1",7.55,1,7665,7.55,12666785.0625,9,630.472426463793,"1",8,-0.333333333333333,8,NA,"16","13"
"102",10242,"Ninox novaeseelandiae","Ninox novaeseelandiae","Ninox","Southern Boobook","Birds","NotListed","NotListed",183.4,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Invertivore",NA,"1","1","1","1","0","0",2.5,1,4745,9.0125,12425810.0625,10,737.692240090599,"1",8,1,NA,0.000678737687666849,"16","14"
"103",10366,"Myiagra cyanoleuca","Myiagra cyanoleuca","Myiagra","Satin Flycatcher","Birds","NotListed","NotListed",17.5,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3,2.5,4836.25,7,6031629.5625,21,755.109990408055,"4",5,2.33333333333333,NA,0.000605463021550591,"22","17"
"104",60555,"Climacteris picumnus victoriae","Climacteris picumnus","Climacteris","Brown Treecreeper (south-eastern ssp.)","Birds","NotListed","NotListed",28.9,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3,2,7665,1.825,6970029.75,8,719.096953161263,"1",8,NA,4,0.00147851672946253,"8","3"
"105",10014,"Turnix varia","Turnix varius","Turnix","Painted Button-quail","Birds","NotListed","NotListed",90.2,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",3.575,1,4045.41666545,4.25,5597960.625,16,706.954728196444,"1",8,2,NA,0.000420863885063451,"36","22"
"106",10339,"Cacomantis variolosus","Cacomantis variolosus","Cacomantis","Brush Cuckoo","Birds","NotListed","NotListed",35.8,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Brood_Parasite","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",1,2,4836.25,2.5,5259066.75,15,775.872829648372,"4",7,0.333333333333333,NA,-0.00111414388363941,"1","1"
"107",10365,"Myiagra rubecula","Myiagra rubecula","Myiagra","Leaden Flycatcher","Birds","NotListed","NotListed",12.1,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.4,2.5,8760,2.5,6373150.875,15,748.854243433311,"4",5,1.33333333333333,1,0.000344831442425138,"22","17"
"108",10362,"Rhipidura rufifrons","Rhipidura rufifrons","Rhipidura","Rufous Fantail","Birds","NotListed","NotListed",10.1,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.4,2,3589.166666545,9.0125,4339271.25,22,729.972038082879,"4",5,NA,NA,0.000568114229351988,"22","17"
"109",10700,"Cracticus nigrogularis","Cracticus nigrogularis","Cracticus","Pied Butcherbird","Birds","NotListed","NotListed",128,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",3.7,2,2980.833333455,7.225324676,6862107.375,10,694.045507463216,"3",8,0.25,1,0.00048043851813253,"23","29"
"110",10260,"Glossopsitta pusilla","Glossopsitta pusilla","Glossopsitta","Little Lorikeet","Birds","NotListed","NotListed",39.4,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Omnivore",NA,"1","1","0","1","1","0",3.95,2,4380,7.875,5821844.625,5,702.547408461675,"1",7,0.714285714285714,2.5,0.000525393891849026,"31","28"
"111",10010,"Coturnix ypsilophora australis","Synoicus ypsilophorus","Coturnix","Brown Quail","Birds","NotListed","NotListed",107.7,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Vertivore",NA,"1","1","0","1","0","1",4,1,8760,7.55,11480018.625,10,728.528974276562,"1",8,0.75,NA,NA,"16","24"
"112",10030,"Geopelia striata","Geopelia striata","Geopelia","Peaceful Dove","Birds","NotListed","NotListed",56.6,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Branch","0","0","0","0","1","1","0","Carnivore",NA,"1","1","0","1","0","1",2,1.5,5110,3,5745264.1875,13,746.69444930657,"3",8,NA,NA,-0.000508585811590429,"9","29"
"113",10560,"Climacteris erythrops","Climacteris erythrops","Climacteris","Red-browed Treecreeper","Birds","NotListed","NotListed",23.3,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Invertivore",NA,"1","1","1","1","0","0",2,1.75,3102.5,4.9,4170128.0625,7,765.303242760942,"4",4,1.25,-4,0.000478976105337404,"21","16"
"114",10267,"Calyptorhynchus funereus","Zanda funerea","Calyptorhynchus","Yellow-tailed Black-Cockatoo","Birds","NotListed","NotListed",674.7,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Infloresence",NA,"1","1","0","1","0","1",2.5,1,8833,2.5,908951.625,18,800.646403854728,"1",5,1,2,1.06953574732938e-05,"29","30"
"115",10453,"Gerygone olivacea","Gerygone olivacea","Gerygone","White-throated Gerygone","Birds","NotListed","NotListed",6.7,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.7,2,4015,5,3512934.5625,14,760.951333331492,"1",7,0,NA,-0.000369723469650498,"4","4"
"116",10445,"Pomatostomus superciliosus","Pomatostomus superciliosus","Pomatostomus","White-browed Babbler","Birds","NotListed","NotListed",41.5,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.7,1,1946.666666545,2.225,6223781.8125,6,699.669107636594,"1",8,2,1,0.000233872478298819,"36","4"
"117",10463,"Gerygone fusca","Gerygone fusca","Gerygone","Western Gerygone","Birds","NotListed","NotListed",5.4,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.45,2,3832.5,1.825,7282127.8125,6,762.807559010788,"1",8,1,NA,0.000728118835374239,"8","3"
"118",10049,"Porzana fluminea","Porzana fluminea","Porzana","Australian Spotted Crake","Birds","NotListed","NotListed",60.8,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4.6,1.5,7817.08333455,4,1569106.6875,15,781.670655428557,"3",8,0,NA,NA,"10","8"
"119",10259,"Glossopsitta porphyrocephala","Glossopsitta porphyrocephala","Glossopsitta","Purple-crowned Lorikeet","Birds","NotListed","NotListed",44.7,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Infloresence",NA,"1","1","0","1","0","0",3.5,1,4380,7.875,482208.1875,13,776.265367074871,"1",8,0,NA,0.000455547000037209,"5","28"
"120",10637,"Anthochaera chrysoptera","Anthochaera chrysoptera","Anthochaera","Little Wattlebird","Birds","NotListed","NotListed",67.8,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Infloresence",NA,"1","1","0","1","0","0",2,2,3710.83333455,4,910607.0625,11,882.935922553538,"1",8,1,NA,0.000232621493529864,"4","4"
"121",10449,"Epthianura tricolor","Epthianura tricolor","Epthianura","Crimson Chat","Birds","NotListed","NotListed",10.7,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3.165,1,8760,1.825,4716574.3125,10,691.935962308748,"14",7,0,NA,-6.81691294152699e-05,"24","9"
"122",10341,"Chrysococcyx osculans","Chalcites osculans","Chrysococcyx","Black-eared Cuckoo","Birds","NotListed","NotListed",30.9,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Brood_Parasite","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.7,2,4836.25,4.9,1082160,21,781.907672471684,"1",8,NA,NA,0.000539515948933647,"4","4"
"123",10580,"Melithreptus gularis","Melithreptus gularis","Melithreptus","Black-chinned Honeyeater","Birds","NotListed","NotListed",19.4,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Omnivore",NA,"1","1","0","1","1","0",2.45,2.5,3650,9,174165.1875,14,816.295523907817,"3",6,0,NA,0.000343760023973648,"37","21"
"124",10446,"Pomatostomus ruficeps","Pomatostomus ruficeps","Pomatostomus","Chestnut-crowned Babbler","Birds","NotListed","NotListed",57.8,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",3.95,1,2524.583333455,4,1531446.75,4,859.752273167363,"14",5,1.375,NA,NA,"33","5"
"125",10450,"Epthianura aurifrons","Epthianura aurifrons","Epthianura","Orange Chat","Birds","NotListed","NotListed",10.5,NA,NA,"Generalist","0","0","0","0","0",1,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.64,2.5,3832.5,11.4,3893953.5,8,716.734978981492,"14",7,1,NA,NA,"6","9"
"126",10454,"Gerygone mouki","Gerygone mouki","Gerygone","Brown Gerygone","Birds","NotListed","NotListed",5.2,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",2.45,2,4684.16666545,7,1059758.4375,4,778.043726147906,"4",3,4.5,NA,0.000768463635686897,"38","16"
"127",10051,"Porzana tabuensis","Zapornia tabuensis","Porzana","Spotless Crake","Birds","NotListed","NotListed",42.2,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Omnivore",NA,"1","1","0","1","1","0",2.5,1,5292.5,3,134080.3125,8,1067.24534551264,"1",7,0,NA,NA,"12","10"
"128",10018,"Turnix velox","Turnix velox","Turnix","Little Button-quail","Birds","NotListed","NotListed",44.3,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Vertivore",NA,"1","1","0","1","0","1",3.58,2.5,6570,7.55,144903.9375,21,804.173523112002,"3",8,1,NA,NA,"37","8"
"129",10158,"Tringa nebularia","Tringa nebularia","Tringa","Common Greenshank","Birds","Victoria","Endangered",187,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4,1,8912.205,4,99402.1875,6,1145.88909673597,"1",7,NA,NA,NA,"12","10"
"130",10159,"Tringa stagnatilis","Tringa stagnatilis","Tringa","Marsh Sandpiper","Birds","Victoria","Endangered",77.5,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Ground","0","0","1","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",4,1,2591.5,4,293250.375,11,1203.25751930973,"1",8,NA,NA,NA,"12","22"
"131",10191,"Egretta sacra","Egretta sacra","Egretta","Eastern Reef Egret","Birds","NotListed","NotListed",502,NA,NA,"Terrestrial","0","0","1","0","0",0,"0","1","Water","0","0","0","0","0","1","0","Carnivore",NA,"1","1","0","1","0","0",3.75,1,3132.916666545,4.3575,30881.25,1,963.041207860331,"4",2,0,1,NA,"39","31"
"132",10032,"Geopelia humeralis","Geopelia humeralis","Geopelia","Bar-shouldered Dove","Birds","NotListed","NotListed",128.4,NA,NA,"Terrestrial","0","0","0","0","0",0,"0","1","Water","0","0","0","0","1","1","0","Carnivore",NA,"1","1","0","1","0","1",2,1.5,2250.833333455,4.5,3209.625,0,896.384893713388,"3",3,NA,NA,NA,"40","45"
"133",10282,"Platycercus elegans","Platycercus elegans","Platycercus","Crimson Rosella","Birds","NotListed","NotListed",123.9,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Omnivore",NA,"1","1","0","1","1","0",5,2,9782,4.5,10302941.8125,15,744.213576558157,"1",8,0.5,NA,0.000282904135192434,"2","19"
"134",10359,"Petrochelidon nigricans","Petrochelidon nigricans","Petrochelidon","Tree Martin","Birds","NotListed","NotListed",15.4,NA,NA,"Aerial","1","0","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Invertivore",NA,"1","1","1","1","0","0",2.64,1,4136.66666545,8.75,16128537.75,5,628.337005335584,"1",8,0.8,NA,0.000387371310529646,"15","14"
"135",10976,"Pardalotus striatus","Pardalotus striatus","Pardalotus","Striated Pardalote","Birds","NotListed","NotListed",11.4,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Hollows","0","0","0","1","0","1","0","Invertivore",NA,"1","1","1","1","0","0",4,1,3869,4,14684004,4,732.464908963793,"1",8,NA,NA,0.000165180696568907,"15","14"
"136",10565,"Pardalotus punctatus punctatus","Pardalotus punctatus","Pardalotus","Spotted Pardalote","Birds","NotListed","NotListed",8.7,NA,NA,"Insessorial","0","1","0","0","0",0,"0","0","Branch","0","0","0","0","1","1","0","Invertivore",NA,"1","1","1","1","0","0",4.2,2.5,4015,7.875,11650969.125,7,743.855120354973,"1",8,2,NA,8.24743458579529e-05,"18","6"
